transaction_id,transaction_date,country,product_id,product_name,category,price_per_unit,quantity_purchased,cost_price,discount_applied,payment_method,customer_age_group,customer_gender,store_location,sales_representative
MI9275,3/22/24,Canada,a813b098-8db4-462f-b0c7-df6c3eaeacfb,Apple MacBook Pro,Electronics,2047.3,9,18425.7,0.05,Debit Card,Adult,,Toronto,Liam Martin
NN0546,,Canada,311ed426-b8a7-429c-931b-b152e97ab862,,Outdoor,36.17,1,36.17,0.2,Credit Card,Senior,Male,Vancouver,Benjamin Roy
Rp6233,2/15/25,Canada,593f47c9-dbc8-4e23-80e0-a96106457f5e,Samsung QLED TV,Electronics,959.1,2,,0.05,Mobile Wallet,Young,Female,,Olivia Brown
aI4283,1/31/25,,12d2bb7b-923f-4b31-bc22-2126ee076f06,Coca-Cola Can,Beverages,1.74,1,1.74,0.05,Credit Card,Young,Male,Toronto,Lucas Campbell
sp5082,11/20/24,Canada,772636d0-90d4-4a18-a8f5-5da38be22664,Coca-Cola Can,Beverages,1.37,3,4.11,0.05,Mobile Wallet,Adult,Male,Vancouver,Olivia Tremblay
JO3488,7/4/24,Canada,208ea6d2-4ffe-4f1a-b193-e1879ec3126f,Nike Air Max,Footwear,100.57,5,502.85,0.1,Online Payment,Senior,Female,,Chloe Johnson
MV8065,5/30/24,Canada,1bad72e6-0579-461f-b5a7-d7cd3ca70f38,KitchenAid Mixer,Home Appliances,484.92,9,4364.28,0.2,Cash,Adult,Male,Toronto,Lucas Tremblay
CI9934,2/21/25,Canada,534f4fce-a448-4329-aaa8-792ed5df4d88,Samsung QLED TV,Electronics,873.83,6,5242.98,0.15,Credit Card,Young,Female,Toronto,Emma Brown
hk2285,4/18/24,Canada,4f8397ee-8773-46fa-a959-ff4ea25ecfa3,KitchenAid Mixer,Home Appliances,330.19,3,990.57,0.15,,Young,Male,Toronto,Sophie Campbell
bQ4972,12/24/24,Canada,ff045130-7914-47bf-9e4a-3b38a295a60e,iPhone 14,Electronics,1082.34,5,5411.7,0.05,Mobile Wallet,Young,,Calgary,Lucas Lee
Ff2879,3/15/25,Canada,15573ed2-4a53-4956-b395-c71900d3b675,Apple MacBook Pro,Electronics,2053.82,1,2053.82,0.1,Debit Card,Senior,Female,Vancouver,Emma Smith
Bg4826,7/21/24,Canada,2ccc5dc3-6590-453e-8faa-122d4923c0d0,Apple MacBook Pro,Electronics,1569.53,5,7847.65,0.1,Credit Card,,Female,Calgary,William Gagnon
bM0418,7/18/24,Canada,e4de098b-1f2c-4046-b25f-75a956bd44ce,Doritos Chips,Snacks,2.55,7,17.85,0.05,Cash,,Male,Calgary,
nk8563,8/20/24,Canada,f5674a4b-c316-4f6d-93d0-e911f0ac216b,Levi's 501 Jeans,Apparel,81.84,7,572.88,0.1,Debit Card,Young,Female,Calgary,Liam Brown
Wn5724,7/4/24,Canada,fd46e40d-c6ec-4704-bd14-56267061bbb9,Nike Air Max,,137.22,3,411.66,0.2,Debit Card,Senior,Male,Montreal,Sophie Smith
Wf0538,,Canada,66a0e744-28e8-4d40-b45d-3296426535c1,Coca-Cola Can,Beverages,0.67,10,6.7,0.1,Cash,Senior,Male,Ottawa,Olivia Smith
Qg4637,6/1/24,Canada,8a3282c4-0407-4a8d-b7f6-b83a2b6b214b,Apple MacBook Pro,,1511.92,8,12095.36,0.15,Credit Card,Young,Male,Montreal,Sophie Gagnon
xc7681,6/7/24,Canada,bc535585-6955-4228-b7cb-54fc43b705be,KitchenAid Mixer,,336.1,2,672.2,0.1,Mobile Wallet,Senior,Female,Ottawa,Benjamin Roy
eS3872,8/22/24,Canada,2deec2b6-3371-4d25-b9da-a584e6b4e409,The North Face Jacket,Apparel,281.46,7,,0.1,Mobile Wallet,Young,Male,Toronto,Noah Wilson
qm6132,6/3/24,Canada,daee099e-4e60-4faa-94e9-52064bc58378,iPhone 14,Electronics,,8,6562.16,0.05,Online Payment,Senior,Male,Ottawa,
Ta3670,4/27/24,Canada,7a788ae9-f974-40a3-954f-44f13ff90f29,Apple MacBook Pro,Electronics,2084.6,7,14592.2,0.05,Debit Card,Senior,Female,Toronto,
mu6381,10/26/24,Canada,8e779c9b-b5d2-4f66-8a0a-9795ef82f734,KitchenAid Mixer,Home Appliances,307.94,1,307.94,0.15,Mobile Wallet,Adult,Female,Toronto,William Smith
Vj2297,10/28/24,Canada,c12248ad-e173-4994-a728-042e803ac0c2,The North Face Jacket,Apparel,212.88,4,851.52,0.2,Online Payment,Adult,Female,Montreal,Emma Lee
AL1647,6/9/24,Canada,c04cfd6c-5cf3-431d-96e0-db78e8e55431,,Apparel,83.49,7,,0.05,Online Payment,Young,Male,Toronto,Olivia Martin
fP7243,4/1/24,Canada,4fbe7ed2-76fc-4019-ac2b-18fc99730ec2,KitchenAid Mixer,Home Appliances,,,3385.27,0.2,Online Payment,Young,Female,Calgary,Emma Roy
NG6351,12/28/24,Canada,762b4971-4c2e-4f7b-8862-d63e1e1c3fe8,Coca-Cola Can,Beverages,0.51,3,1.53,0.2,Cash,Adult,Female,Vancouver,William Martin
fL4438,6/30/24,Canada,e99789d6-50eb-44df-ad77-174eac590380,Apple MacBook Pro,Electronics,,4,7533.28,0.05,Mobile Wallet,Adult,,Montreal,Olivia Martin
YQ2945,10/29/24,Canada,b26ceb5e-3241-4457-bac2-667814b3630a,Yeti Tumbler,Outdoor,39.54,2,79.08,0,Cash,Senior,Male,Calgary,Olivia Smith
It6438,6/18/24,Canada,81fce404-651e-4c89-a039-081b680fc7a2,Yeti Tumbler,Outdoor,34.58,8,276.64,0.05,Debit Card,Adult,Female,Montreal,Emma Brown
dy3834,9/1/24,,46bd3f5d-bdf3-4e51-abf1-44ac6a81ef19,iPhone 14,Electronics,918.62,3,2755.86,0,Credit Card,Senior,Female,Vancouver,Noah Tremblay
oO6529,7/23/24,Canada,,,Apparel,83.71,7,585.97,0.05,Mobile Wallet,Young,Male,Vancouver,Sophie Gagnon
mb6413,8/7/24,Canada,20dd7e60-3efc-4a6f-8174-cb601c3e42f4,The North Face Jacket,Apparel,145.41,2,290.82,0.05,Mobile Wallet,,Male,Montreal,Emma Wilson
ky2350,4/18/24,Canada,ab13d707-ac8a-4a79-862e-dfbd8f51bae6,iPhone 14,Electronics,1121.12,5,5605.6,0.2,Credit Card,Young,Female,Ottawa,William Martin
Uh5043,8/28/24,Canada,d5def13e-91f5-4e72-8ece-6464649774dd,KitchenAid Mixer,Home Appliances,455.31,4,1821.24,0.15,Online Payment,Adult,Female,Vancouver,Emma Gagnon
DM2641,6/30/24,Canada,b53baff4-c9cc-4178-912d-0d1c34a9b81f,Levi's 501 Jeans,Apparel,57.33,5,286.65,0.1,Credit Card,Adult,Male,Toronto,Emma Roy
cY2753,12/17/24,Canada,38259b74-59b8-4af2-8347-dfb65101eac6,Nike Air Max,Footwear,113.51,3,340.53,0.05,Credit Card,Senior,Male,Toronto,Liam Smith
bU8634,10/4/24,Canada,8e4e94db-4a5f-4e74-a8dd-16becd2d6a63,Doritos Chips,Snacks,3.67,10,36.7,0,Debit Card,Senior,Male,Toronto,
ND5657,9/3/24,Canada,b7c17ad8-0bf4-4e09-b5ca-c686f84d319f,Levi's 501 Jeans,Apparel,56.25,,56.25,0.15,Debit Card,Senior,Male,Vancouver,Emma Roy
pN0079,,Canada,b1d36dc9-0cc9-44a1-80a9-6b3ecc57b6d5,Apple MacBook Pro,Electronics,1528.33,3,4584.99,0,Cash,Adult,Female,Toronto,William Johnson
PU2204,2/27/25,Canada,c7b6f143-a468-4795-8aef-210a350ceed8,Apple MacBook Pro,Electronics,2366.49,1,2366.49,0,,Senior,Male,Toronto,Thomas Tremblay
km7925,7/4/24,Canada,f7b60d29-71bd-4ba9-bbc5-abebc735d4ae,Yeti Tumbler,Outdoor,,1,28.46,0.2,Credit Card,Young,Male,Montreal,Noah Gagnon
Ls3432,2/24/25,Canada,0c352224-515e-41a2-a178-6eacd49f5d93,The North Face Jacket,Apparel,161.98,5,809.9,0,Online Payment,Senior,Male,Vancouver,Benjamin Tremblay
zA5228,10/20/24,Canada,e93433ba-1c09-4ee6-8f08-9e6be804487f,Nike Air Max,Footwear,131.96,,527.84,0.15,Online Payment,Adult,Female,Montreal,Lucas Lee
gC6152,6/24/24,Canada,ea859035-fef9-498f-8ff4-f8939ba607ef,Nike Air Max,Footwear,193.08,,579.24,0.1,Debit Card,Adult,Female,,Noah Lee
FF7416,11/24/24,Canada,d75b2d3e-1a5d-4f2a-979b-cffd1ec32585,Apple MacBook Pro,Electronics,2498.6,8,19988.8,0.1,Cash,Adult,Female,Vancouver,Noah Wilson
Ek6629,5/13/24,Canada,7efa82d0-1337-4017-b2fa-1335d1fb5e98,Samsung QLED TV,Electronics,617.46,,1852.38,0,Credit Card,Adult,Male,Ottawa,Emma Roy
EG1438,12/17/24,Canada,e9a692ec-27bb-4b7d-bcb6-b6cf1f92ee00,Coca-Cola Can,Beverages,1.02,7,7.14,0.05,Online Payment,Adult,Female,Vancouver,Thomas Tremblay
AW5750,3/31/24,Canada,e4fe9ea6-1b0d-4400-b68e-b1d8659c3f8f,Doritos Chips,Snacks,1.52,4,6.08,0,Online Payment,Young,Female,Ottawa,Chloe Tremblay
Oe4123,11/16/24,Canada,0f6f5308-116b-4112-ac55-cb7464eaf4a6,Yeti Tumbler,Outdoor,38.45,5,192.25,0.05,Mobile Wallet,Young,Female,Toronto,Olivia Johnson
Sb3668,4/13/24,Canada,942d21bb-62d9-4313-a84a-b9fa5c5ff681,Doritos Chips,Snacks,3.32,5,16.6,0.2,Cash,Adult,Male,Toronto,Sophie Wilson
Vi5816,8/20/24,,a9bb4a25-0c5d-4ff3-a824-7009f494af16,Levi's 501 Jeans,,94.4,10,944,0.15,Debit Card,Senior,Female,Toronto,Lucas Gagnon
sT8884,5/7/24,Canada,363c219b-9466-465a-9747-f07980e07aff,The North Face Jacket,Apparel,124.95,4,499.8,0.15,Credit Card,Senior,Male,Ottawa,William Lee
Dx6501,10/28/24,Canada,417f02b5-3356-4b83-9a23-57ffa5a8fad1,Apple MacBook Pro,Electronics,2272.39,5,11361.95,0.05,Credit Card,Young,Male,Calgary,Sophie Johnson
Zk4072,8/26/24,Canada,5a13b4a9-5093-47b2-aa98-cdaeeac82890,iPhone 14,Electronics,1007.18,10,10071.8,0.05,Debit Card,Adult,Male,Calgary,Liam Johnson
UY2637,6/26/24,Canada,5e8d3eca-b6cd-4095-a679-81535891ed5c,Doritos Chips,Snacks,4.49,4,17.96,0.1,Cash,Adult,Female,Vancouver,Lucas Wilson
wc9823,12/11/24,Canada,4ac32e26-9991-47e7-8263-3fbb52effb1f,Coca-Cola Can,Beverages,0.56,5,2.8,0.2,Cash,Senior,Male,Toronto,Liam Wilson
RN7462,9/20/24,Canada,d54e1621-fd6a-4444-9f40-3d3b8ea3e2ea,iPhone 14,Electronics,1059.54,5,5297.7,0.05,Debit Card,Senior,Male,Vancouver,Liam Roy
pe3869,3/25/24,Canada,6c6f92b0-8bf1-47b4-b4f3-10f6ab3370df,Coca-Cola Can,Beverages,1.85,4,7.4,0.2,,Young,Male,Montreal,Benjamin Gagnon
Xy2173,10/29/24,Canada,44f21657-d433-4679-8601-ca07735ec508,Nike Air Max,Footwear,194.91,8,1559.28,0.1,Online Payment,Young,Female,Vancouver,Benjamin Wilson
zw0973,9/20/24,Canada,ddc7c075-b34e-4b50-aafa-1c9414a9ddd8,Nike Air Max,Footwear,110.86,1,110.86,0.2,,,Female,Vancouver,Benjamin Lee
Yk9043,4/14/24,Canada,ae4a0b2b-a98f-48b3-aabe-337864ba8944,Levi's 501 Jeans,,,1,50.5,0.15,Cash,Young,Male,Vancouver,Lucas Roy
DN8676,1/26/25,Canada,88ee0f8b-89c4-4d90-9ff1-b5712255bb2e,iPhone 14,Electronics,819.9,9,7379.1,0.2,Cash,Senior,Male,Toronto,Sophie Johnson
mr8616,1/12/25,Canada,a0d17271-dc9b-4c0f-bcb4-8f3b9bd64816,KitchenAid Mixer,Home Appliances,458,7,3206,0.2,Debit Card,Young,,Montreal,Emma Wilson
Xh7458,1/4/25,Canada,9f10b3b9-2091-432e-b7c3-85c41243409c,Nike Air Max,Footwear,126.97,9,1142.73,0.2,,Senior,Male,Toronto,Olivia Lee
Rx2476,8/12/24,Canada,97c87600-fbb9-4c0c-a2f9-b9ff2a270922,Nike Air Max,Footwear,198.68,6,1192.08,,Credit Card,Adult,Male,Vancouver,Olivia Roy
Ic7742,10/26/24,Canada,4dc5274a-a7b5-4e0f-81b3-37e3ad15de68,iPhone 14,Electronics,889.83,8,7118.64,0,Cash,Adult,Male,Montreal,Emma Lee
gI0715,4/23/24,Canada,80e98895-f9ab-4bfc-921b-7c473be3b9b8,Yeti Tumbler,Outdoor,47.59,1,47.59,0.05,Credit Card,Adult,Male,Toronto,Thomas Lee
Pg0493,11/6/24,Canada,8aa9dce2-fe0a-465d-86c1-b89c409d7ebf,iPhone 14,Electronics,891.23,4,3564.92,0.15,Mobile Wallet,Young,Female,Calgary,Thomas Martin
DX5789,3/15/25,Canada,03c2233d-2277-488e-b96a-f5ad8ca03696,Doritos Chips,Snacks,2.94,10,29.4,0.2,Online Payment,Senior,,Calgary,William Gagnon
rV8311,10/12/24,Canada,24755fe3-bec4-4b25-9bb3-4299bf2f262c,Doritos Chips,Snacks,3.68,4,14.72,0,Cash,Adult,Female,Vancouver,William Smith
Rp2256,2/5/25,Canada,63790938-98e3-4cd3-9464-f83341832e50,Apple MacBook Pro,,,8,14906,0.15,Credit Card,Adult,Female,Ottawa,Sophie Gagnon
ZH4127,8/25/24,Canada,,Coca-Cola Can,Beverages,0.76,7,5.32,0.2,Credit Card,Adult,Female,Montreal,Olivia Martin
TG7448,2/16/25,Canada,1d9d240e-8ef5-4b9c-8dd8-e4397859648c,Coca-Cola Can,Beverages,1.07,4,4.28,0.05,Mobile Wallet,Senior,,Toronto,Noah Roy
vk5417,3/13/25,Canada,a229a2ab-45ae-47c4-b5e7-a32ba5289676,Doritos Chips,Snacks,1.88,2,3.76,0.2,Mobile Wallet,Senior,Male,Vancouver,Chloe Tremblay
xW2525,8/31/24,Canada,0ff967f6-c5d6-4ef4-a9e2-f26102a628b0,Nike Air Max,Footwear,144.97,9,1304.73,0.05,Online Payment,Adult,Male,Toronto,Lucas Martin
fj6400,10/4/24,Canada,42734fa5-69f7-4df5-bd64-3041c8656bd7,The North Face Jacket,,232.61,10,2326.1,0,Cash,Young,Female,Montreal,Sophie Roy
GF4333,,Canada,a691be9f-fdef-4299-a581-7a6b1623756f,Levi's 501 Jeans,Apparel,78.06,5,390.3,0.2,Credit Card,Adult,Female,Toronto,William Tremblay
jA4273,3/20/24,Canada,1dae5f37-b31b-4a8a-9b46-5e245804aec6,KitchenAid Mixer,,407.63,5,2038.15,0.15,Online Payment,Young,Male,Montreal,Noah Tremblay
Fs8284,6/28/24,Canada,5474562b-607e-49fc-990d-c3d9abfeb0d7,,Footwear,192.15,5,960.75,0,Debit Card,Senior,Female,Calgary,Chloe Martin
Th5488,10/24/24,Canada,339275d6-10a1-4519-b056-2f1aeafa28b2,Apple MacBook Pro,Electronics,1545.12,9,13906.08,0.1,Cash,Adult,Male,Ottawa,William Wilson
wm3461,4/9/24,Canada,fb30b0ea-178c-4fb3-a145-5dd35db7d3a1,Coca-Cola Can,Beverages,,2,3.52,0.15,Online Payment,Young,Female,Vancouver,
DM0317,6/18/24,Canada,8867986f-a057-4811-a0ee-d2fb9319c8a9,Nike Air Max,,128.15,10,1281.5,0.1,Credit Card,Adult,Female,Vancouver,Liam Roy
RS2094,12/11/24,Canada,ee0bc42a-dd5c-4d73-8efd-250e21a59ff3,Apple MacBook Pro,Electronics,1939.64,7,13577.48,0,Mobile Wallet,Senior,Male,Ottawa,Benjamin Johnson
Sm9071,9/16/24,Canada,a4602b67-017b-4b7d-82e0-b193606c5521,iPhone 14,Electronics,1124.36,9,10119.24,0.1,Online Payment,Young,Female,Vancouver,Emma Roy
rj5340,9/13/24,Canada,c6235353-12fd-434c-87d2-b80ffa69d1f2,Samsung QLED TV,Electronics,918.45,9,8266.05,,Online Payment,Adult,Male,Calgary,Emma Tremblay
jc2917,1/17/25,Canada,5b0cabb2-0ac1-4406-9581-9f90a857297c,Nike Air Max,Footwear,180.61,2,361.22,0.15,Credit Card,Young,Male,Ottawa,Lucas Roy
bj2717,3/6/25,Canada,554a438d-dcc1-4531-a030-39c28447a447,Samsung QLED TV,Electronics,996.4,3,2989.2,0.15,Debit Card,Senior,,Montreal,Olivia Brown
gm5731,11/21/24,Canada,0cfcb02a-3c33-421e-b084-785139230440,Yeti Tumbler,Outdoor,47.81,10,478.1,0,Mobile Wallet,Senior,Male,Vancouver,Emma Martin
jW9093,6/1/24,Canada,f8e62dec-d8bb-4879-ab44-398f3c4218d8,,Home Appliances,252.45,2,504.9,0,Debit Card,Senior,Female,Vancouver,Olivia Wilson
Xn6372,12/23/24,Canada,a2d98601-4132-4cfb-bed0-d4e84b8d4274,Doritos Chips,Snacks,3.35,6,20.1,0.05,Debit Card,Adult,Female,Vancouver,Sophie Smith
wA2773,8/21/24,Canada,,The North Face Jacket,Apparel,225.93,3,677.79,,Debit Card,Senior,Female,Montreal,Thomas Roy
Fp3548,7/5/24,Canada,2fad47b0-50fb-468d-bf24-e0336a6bfae3,Doritos Chips,Snacks,1.93,3,5.79,,Mobile Wallet,Young,Male,Calgary,Sophie Smith
bm8361,5/19/24,Canada,95071491-aebc-4400-baf8-73143fcca57f,The North Face Jacket,Apparel,111.88,5,559.4,,Debit Card,Adult,Female,Toronto,Lucas Campbell
le6295,1/1/25,Canada,1ac9c17c-d1ed-4365-b58a-2088d197ed45,The North Face Jacket,Apparel,111.9,10,1119,0.15,Online Payment,Young,,Ottawa,Lucas Smith
BZ5962,4/14/24,Canada,9305a1aa-8713-4e23-b1e8-c2638d1102e3,Coca-Cola Can,Beverages,1.58,6,9.48,0,Debit Card,Young,Male,Toronto,Sophie Gagnon
Tm2958,3/17/25,Canada,,iPhone 14,Electronics,1153.4,5,5767,0.15,Mobile Wallet,Young,Male,Montreal,Liam Wilson
Jw1868,9/18/24,Canada,7c9afefc-6ac5-49ef-a699-34be5d54dc5a,Doritos Chips,Snacks,1.83,8,14.64,0.15,Online Payment,Senior,Female,Montreal,Lucas Lee
ck6091,10/21/24,Canada,,Coca-Cola Can,Beverages,0.52,,0.52,0,Mobile Wallet,Adult,Female,Montreal,Emma Johnson
xf9831,1/31/25,Canada,808738d6-ee38-4fe7-92a3-58d4bbc09785,Samsung QLED TV,Electronics,515.67,4,,0.1,Mobile Wallet,Adult,Female,Toronto,Thomas Campbell
Wt1295,3/20/24,Canada,,Coca-Cola Can,Beverages,0.57,10,5.7,0.05,,Senior,Male,Montreal,Noah Roy
EW0231,12/24/24,Canada,bb686575-b1d1-46d0-97d5-57350ea674c3,Coca-Cola Can,Beverages,0.93,9,8.37,0.2,Debit Card,Adult,Female,Vancouver,Liam Roy
OM5858,5/1/24,,86823da2-4bcd-42a9-a537-944a9edb9bce,Coca-Cola Can,Beverages,1.46,2,2.92,0.15,Cash,,Male,Ottawa,Emma Roy
rK0593,,Canada,4446a19a-971e-4247-a3c0-cfe08905f1b2,Coca-Cola Can,Beverages,1.51,4,6.04,0.05,Online Payment,Adult,Female,Ottawa,
PU2839,2/11/25,Canada,0a7721ff-283e-4f46-8da0-907f703067c2,Apple MacBook Pro,Electronics,1573.81,,11016.67,0.1,Online Payment,Senior,Female,Toronto,Sophie Tremblay
CA4427,12/7/24,Canada,53b326eb-934a-4f52-97df-4bdfe779d1bb,Samsung QLED TV,Electronics,1279.8,8,10238.4,0,Debit Card,Young,Male,Toronto,Olivia Campbell
aG4061,3/22/24,Canada,abe88b45-4a1b-47ff-8611-6b93cc7b5ad4,Yeti Tumbler,Outdoor,48.72,4,194.88,0.15,Cash,Adult,Male,Montreal,Benjamin Tremblay
Xo3531,6/2/24,Canada,f5045b03-8462-46f3-89ad-ec835fa35517,Samsung QLED TV,Electronics,1076.19,6,6457.14,0.1,,Senior,Male,Calgary,Lucas Smith
li3116,2/22/25,Canada,a6e60b6d-7611-4468-8c30-457aa69a8cae,Doritos Chips,Snacks,2.22,8,17.76,0,Mobile Wallet,Adult,Male,Montreal,Olivia Lee
sN7141,11/6/24,Canada,a3cf10d2-e0d5-4d08-a424-7048a3365fcc,Coca-Cola Can,Beverages,1.02,7,7.14,0.1,Mobile Wallet,Senior,Male,Calgary,Noah Martin
sZ2841,5/19/24,Canada,5ce0b54d-60eb-4dc3-9558-9a04ddc4cb81,Apple MacBook Pro,Electronics,1465.06,9,13185.54,0.2,Online Payment,Young,Male,,Noah Tremblay
sO2000,10/2/24,Canada,314c2a17-b4cf-4c16-94c0-1506a9f42536,Coca-Cola Can,Beverages,1.31,5,,0.2,Credit Card,Adult,Male,Vancouver,Lucas Gagnon
WD9966,,Canada,764c2649-ddd6-47ee-be35-c2a857a4dabe,The North Face Jacket,Apparel,183.44,9,1650.96,0.05,Credit Card,Adult,Male,Montreal,Sophie Brown
YA3681,5/22/24,Canada,64b60389-c668-48e1-a240-601f0a5d4d08,Coca-Cola Can,Beverages,1.62,5,8.1,0.1,Cash,Senior,Female,,
Yr9783,12/3/24,Canada,b754078f-51a4-4bd0-9307-c00842954fa4,Nike Air Max,Footwear,133.91,6,803.46,0.1,Mobile Wallet,Young,Male,Ottawa,Liam Smith
ws8687,8/22/24,Canada,b7a07ad8-575a-4725-a9a4-04f7c83398fd,KitchenAid Mixer,Home Appliances,400.4,6,2402.4,0.1,Credit Card,Adult,Male,Vancouver,Chloe Brown
xS5378,3/28/24,Canada,603694ca-4c0f-4dc5-a7c2-2d47f26eb79a,KitchenAid Mixer,Home Appliances,427.96,6,2567.76,0.15,Mobile Wallet,Young,Male,Calgary,
jv4692,9/5/24,Canada,6edaf405-29d0-42ef-8832-54deb976b41e,Nike Air Max,Footwear,173.97,6,1043.82,,Debit Card,Senior,Male,Ottawa,Emma Tremblay
zU3018,7/29/24,Canada,b38f8575-a333-4064-bb22-5aa82624a052,Apple MacBook Pro,Electronics,1781.15,6,10686.9,0.2,Mobile Wallet,Senior,Female,Toronto,Lucas Roy
Ps3899,9/24/24,Canada,3604344f-ee06-4e6f-96f2-c57d0e71fe8e,iPhone 14,Electronics,1080.12,7,7560.84,0.2,Credit Card,Young,Female,Vancouver,Thomas Gagnon
EA6046,9/25/24,Canada,ebd26a7b-1b85-46a4-859a-f24c4433daab,Nike Air Max,Footwear,166.12,6,996.72,0.05,Mobile Wallet,Senior,Female,Vancouver,Sophie Smith
AY2804,1/1/25,Canada,ab372cc6-0698-4f0b-b3d6-10822e95275f,The North Face Jacket,Apparel,172.21,7,1205.47,0.05,Mobile Wallet,Young,Female,Ottawa,Emma Smith
wu6268,7/10/24,Canada,72db0858-8706-4eb4-b911-5c3fae088f6e,iPhone 14,Electronics,932.2,,932.2,0.15,Online Payment,Senior,Male,Montreal,Benjamin Gagnon
rM5838,4/20/24,Canada,60e059af-a905-4113-8119-2dc30f60be8a,Nike Air Max,Footwear,105.25,2,210.5,0.15,Debit Card,Adult,Female,Toronto,Emma Gagnon
WL8443,6/13/24,Canada,60e93feb-b882-4871-972d-a0fd262e1301,,Snacks,3.34,6,20.04,0.15,Debit Card,Senior,Female,Vancouver,William Smith
yG4658,1/2/25,Canada,3f45cebf-025d-404a-b26f-251c6f605e37,iPhone 14,Electronics,825.72,9,7431.48,0.15,Cash,Adult,Male,Toronto,William Tremblay
Es8237,8/24/24,Canada,c3a4de1e-fbd4-43d5-8101-3109da430b57,Samsung QLED TV,Electronics,1131.49,6,6788.94,0.2,Credit Card,Young,Female,Vancouver,Liam Roy
Sn7910,4/6/24,Canada,da231faa-ce54-4f7b-a836-09f222d80f12,Levi's 501 Jeans,Apparel,94.19,9,847.71,0.2,Mobile Wallet,Young,Female,Vancouver,Noah Tremblay
Oe8654,,Canada,90227045-3e86-4552-bbd4-d39b31b9d6ab,Apple MacBook Pro,Electronics,1820,8,14560,0.05,Online Payment,Young,Female,Vancouver,Benjamin Wilson
TG8189,,Canada,a2894b36-251d-4667-98cc-cc74c5bdd77b,Apple MacBook Pro,Electronics,1723.07,4,6892.28,0.05,Cash,Senior,Male,Montreal,Lucas Lee
uy7043,3/23/24,Canada,6f12dad7-5a0d-43c3-be69-94eafda3a1fa,KitchenAid Mixer,Home Appliances,483.9,6,2903.4,0,Credit Card,,Female,Vancouver,William Tremblay
Fq7360,8/1/24,Canada,3541f551-7c22-4a91-86e1-9588860509b2,Apple MacBook Pro,Electronics,1414.56,,11316.48,,Debit Card,Young,Male,Toronto,Liam Roy
gt0303,2/18/25,Canada,1b3903d1-95f5-4cef-8fb4-7398a240dbf6,Nike Air Max,Footwear,129.5,2,259,0.05,Cash,Senior,Male,Montreal,Liam Johnson
zN4639,3/20/24,Canada,ac668771-9f51-438f-9597-71133c7f0f64,Doritos Chips,Snacks,3.86,9,34.74,0.2,Credit Card,Senior,Female,Vancouver,Sophie Smith
CE6969,1/23/25,,bb34731b-5969-466d-884a-a054680f729b,The North Face Jacket,Apparel,236.59,7,1656.13,0,Cash,Adult,Female,Calgary,Chloe Campbell
hB0695,11/19/24,Canada,7f62ca22-3c9a-46b3-831e-e3a8ca365a37,The North Face Jacket,Apparel,278.16,4,1112.64,0.2,Credit Card,Senior,Male,Vancouver,Olivia Lee
wC9990,,Canada,568bfa34-0125-4b54-82f8-f20fb23e4b91,Doritos Chips,Snacks,4.03,4,16.12,0.2,Debit Card,Adult,Male,Vancouver,Benjamin Campbell
aE6039,,,92d5b242-8c03-45bf-b02c-da7fffccb4ed,The North Face Jacket,Apparel,146.65,9,1319.85,0.05,Online Payment,Senior,Female,Calgary,Chloe Smith
BB1423,2/14/25,Canada,73562c85-7d2e-4c51-813d-d9045e1e0319,Samsung QLED TV,Electronics,1037.08,7,7259.56,0.05,Credit Card,Senior,Female,Calgary,Liam Lee
nc0988,9/15/24,Canada,1f8a9121-a3e5-4919-8bed-833346bb3082,Apple MacBook Pro,Electronics,1796.97,3,5390.91,0,Mobile Wallet,Young,Female,Ottawa,Chloe Smith
CP8255,12/15/24,Canada,ab72f28c-0a54-4c6b-809d-71de761eecbe,Coca-Cola Can,Beverages,1.37,5,6.85,0.05,Credit Card,Adult,Female,Vancouver,Chloe Campbell
dg3878,2/27/25,Canada,bf2dabe1-76a7-4496-bbf9-6e362e6493fa,Levi's 501 Jeans,Apparel,53.61,8,428.88,0,Debit Card,Young,Male,Ottawa,Sophie Campbell
kk9703,9/4/24,Canada,081167da-4a11-4efb-8af2-67363e3deeff,Yeti Tumbler,Outdoor,22.42,9,201.78,0.15,Online Payment,Young,Female,Vancouver,Thomas Wilson
jJ9563,8/9/24,Canada,aab21026-dc40-4638-9868-c51f2c6f0bbd,Levi's 501 Jeans,Apparel,,3,205.11,0.1,Mobile Wallet,Senior,Male,Vancouver,Olivia Johnson
mG8178,6/23/24,Canada,a73a254e-9302-42cf-97b8-186ff316f540,Levi's 501 Jeans,Apparel,78.99,4,315.96,0.2,Mobile Wallet,Senior,Male,Ottawa,Sophie Johnson
kC5543,12/30/24,Canada,0f64299f-e514-4e85-b62a-d49b8f064d49,Apple MacBook Pro,Electronics,2067.61,6,12405.66,0,Credit Card,Senior,Female,Ottawa,Sophie Lee
WE9875,6/28/24,Canada,821105d4-3447-426c-969c-6b3935fc3afa,Apple MacBook Pro,Electronics,1670.98,4,6683.92,,Credit Card,Young,Female,Ottawa,Emma Gagnon
Wx1319,2/3/25,Canada,77ca03b5-4f3e-4af3-93de-499720e3ff11,Apple MacBook Pro,Electronics,1500.84,6,9005.04,0.2,Online Payment,Young,Male,Montreal,Chloe Martin
