transaction_id,transaction_date,country,product_id,product_name,category,price_per_unit,quantity_purchased,cost_price,discount_applied,payment_method,customer_age_group,customer_gender,store_location,sales_representative
qS9638,11/22/24,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,240.17,2,338.92,0,Mobile Wallet,Adult,Male,Phoenix,Jennifer Moreno
AU3873,10/23/24,USA,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1806.91,1,1197.78,0.05,Credit Card,Adult,Female,Houston,Melissa Lopez
uX9012,9/5/24,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,,1,,0,Online Payment,Young,Female,Los Angeles,Michael Marshall
ex1983,1/7/25,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,778.55,1,616.77,0.1,Mobile Wallet,Adult,Male,Phoenix,Melissa Welch
rN0770,3/3/25,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,192.82,1,134.57,0,Debit Card,Senior,Male,New York,Kathleen Jones
gg0153,4/6/24,USA,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,162.69,3,329.49,0.2,Credit Card,Senior,Female,Phoenix,Jennifer Paul
oP9863,1/19/25,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,153.22,2,224.14,0,Mobile Wallet,Adult,Male,Chicago,Taylor Dunn
rn2951,2/7/25,USA,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,168.33,1,128.17,0,Online Payment,Senior,Female,Chicago,Jocelyn Brewer
ai6230,1/31/25,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1589.14,1,1278.64,0.05,Cash,Young,Female,Chicago,Joshua Thomas
nw8737,7/31/24,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,162.85,2,246.06,0.2,Online Payment,Adult,Male,Phoenix,Regina Harrington
fF9029,9/25/24,USA,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,343.91,2,536.1,0.1,Credit Card,Adult,Female,Phoenix,Lisa Williams
XI6270,7/4/24,USA,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,167.84,3,381.15,0.05,Debit Card,Senior,Male,Los Angeles,John Ford
cn5218,1/23/25,USA,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2343.25,1,1702.47,0.1,Online Payment,Senior,Male,Houston,Raymond Martinez
NX4408,3/28/24,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,175.65,2,287.52,0,Cash,Senior,Female,New York,Aaron Padilla
ea9401,11/18/24,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,,2,,0.1,Cash,Adult,Female,Los Angeles,Stephanie Turner
MS8714,10/24/24,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,232.38,1,146.47,0,Credit Card,Adult,Female,Houston,Scott Kelley
AH4440,4/1/24,USA,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.36,11,12.32,0.1,Credit Card,Senior,Male,Phoenix,Michael Caldwell
cr6308,3/1/25,USA,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,59.19,3,134.37,0.05,Mobile Wallet,Young,Female,Houston,David Turner
hw5308,12/6/24,USA,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,434.23,2,732.4,0.2,Credit Card,Young,Female,New York,Tommy Pham
PE1228,11/4/24,USA,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1557.75,1,1273.35,0.15,Credit Card,Adult,Female,Chicago,Kelly Guerra
ke5068,1/9/25,USA,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,53.37,4,149.56,0.05,Debit Card,Young,Male,Los Angeles,John Anderson
MX0321,7/15/24,USA,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,175.25,,,0,Mobile Wallet,Adult,Male,Los Angeles,Jodi Jones
Kr3348,12/20/24,USA,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,127.57,1,105.04,0.05,Online Payment,Senior,Male,New York,Benjamin Lopez
wE5896,4/13/24,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1040.91,,,0,Credit Card,Senior,Female,Houston,Taylor Singh
De5130,9/9/24,USA,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,378.78,1,262.36,0.2,Mobile Wallet,Adult,Male,Phoenix,Michael Murray
IP7329,11/2/24,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1563.66,1,1167.42,,Mobile Wallet,Senior,Female,Houston,Christina Mcfarland
VE3829,5/1/24,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,48.53,3,116.61,0.1,Mobile Wallet,Adult,Male,Chicago,Raymond Peck
WV7369,8/26/24,USA,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.24,22,19.14,0.1,Debit Card,Adult,Female,Chicago,Ruth Hughes
WN1990,8/21/24,USA,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.32,15,14.25,0.05,Mobile Wallet,Adult,Female,Phoenix,David Figueroa
gK3304,12/28/24,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,,2,,0,Credit Card,Young,Male,New York,Michael Anderson
Cj9194,4/16/24,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1060.62,2,1652.48,0.05,Debit Card,Adult,Female,Los Angeles,Travis Brown
yp7744,6/1/24,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,27.49,2,34.6,0.15,Debit Card,Senior,Female,New York,Michael Abbott
jj1341,11/24/24,USA,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.12,3,2.13,0,Cash,Adult,Female,Chicago,John Robertson
WT0690,12/28/24,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1288.99,1,897.03,0.2,Online Payment,Young,Male,Chicago,Julie Davis
cC2129,8/1/24,USA,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.01,16,11.52,0.1,Cash,Young,Female,New York,Kelsey Ortiz
NI7501,8/10/24,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,927.78,2,1162.38,0.15,Online Payment,Young,Female,Phoenix,Brian Hutchinson
DB1864,9/12/24,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1033.81,1,633.78,0.2,Credit Card,Senior,Male,Chicago,Michael Bailey
HQ2486,8/20/24,USA,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,54.81,3,110.37,0.05,Online Payment,Young,Female,New York,Kristi Alexander
Em3426,8/30/24,USA,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.18,5,12.75,0.15,Cash,Young,Male,Phoenix,Michelle Johnson
zh0557,10/9/24,USA,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.58,10,27.9,0.1,Credit Card,Young,Female,New York,Joshua Harper
xW0842,3/20/25,USA,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.28,3,9.9,0.2,Debit Card,Adult,Female,Phoenix,Elijah Allen
nA3396,4/5/24,USA,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1911.24,1,1150.61,0.05,Debit Card,Senior,Female,Phoenix,Theodore Little
Ay6115,6/18/24,USA,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,2.87,8,14.96,0.2,Credit Card,Adult,Male,Phoenix,Richard Johnson
vw7691,1/23/25,USA,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,52.27,1,34.03,0.2,Mobile Wallet,Senior,Female,Houston,Joe Wallace
AJ9933,7/1/24,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,823.25,1,572.15,0.15,Debit Card,Young,Female,Phoenix,Mr. Craig Anderson Jr.
cR9754,10/9/24,USA,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,62.44,1,40.84,0.15,Mobile Wallet,Young,Female,Phoenix,Bradley Page
Ph3400,1/27/25,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,126.52,2,167.44,0.15,Mobile Wallet,Young,Male,Houston,Jennifer Davis
cG7575,10/17/24,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,130.58,2,220.22,0,Credit Card,Adult,Female,Phoenix,Robert Nguyen
dX5652,4/18/24,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,37.26,1,27.33,0,Online Payment,Senior,Male,Houston,Rebecca Koch
iU4432,10/18/24,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,190.2,2,281.26,0.2,Debit Card,Young,Male,Los Angeles,Amy Garrett
Lk9984,1/9/25,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,38.65,1,29.86,0.1,Credit Card,Adult,Female,Houston,Nicholas Smith
da4766,8/27/24,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1068.1,2,1289.4,0.1,Debit Card,Young,Male,Phoenix,Dylan Scott
rA5157,5/30/24,USA,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,169.32,3,370.23,0,Cash,Senior,Male,Los Angeles,Jorge Davis
zr7026,2/21/25,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,33.84,2,45.02,0.05,Cash,Young,Male,Chicago,Alexis Novak
YL3380,3/20/25,USA,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.31,,,0.05,Credit Card,Young,Female,New York,Paul Williams
Wh2226,3/29/24,USA,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,141.1,1,89.67,0.15,Mobile Wallet,Young,Male,Phoenix,Laura Miller
fr8072,3/3/25,USA,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.04,15,9.45,0,Cash,Senior,Female,Chicago,Jonathan Rivera
ef8063,1/26/25,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,39.6,1,27.35,0.1,Cash,Senior,Female,Chicago,Jason Howard
DX1181,9/8/24,USA,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,149.14,2,239.18,0.15,Debit Card,Senior,Male,Chicago,Cynthia Castro
aJ8305,7/21/24,USA,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,72.17,2,97.56,0,Online Payment,Young,Male,Phoenix,Dylan Rojas
BP7388,2/5/25,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,213.32,2,345.54,0.2,Cash,Adult,Male,New York,Joseph Clark
Bw3427,7/15/24,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,45.66,3,92.1,0.15,Online Payment,Adult,Female,Houston,James Price
cg3734,2/26/25,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1085.03,1,886.29,0.1,Cash,Adult,Male,Houston,Joyce Guerra
iU4921,11/18/24,USA,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,433.84,2,534.88,0.2,Cash,Senior,Female,Phoenix,Samantha Cervantes
Ez5996,4/14/24,USA,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.14,8,18.4,0.2,Cash,Young,Male,Los Angeles,Nicholas Nelson MD
da4549,3/29/24,USA,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.73,10,38.4,0,Credit Card,Young,Male,Houston,Michael Rogers
ga2909,2/28/25,USA,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,175.88,1,123.15,0,Debit Card,Young,Male,New York,Mary Jones
oZ1209,7/19/24,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,27.4,1,18.75,0.15,Credit Card,Adult,Female,Houston,Stephanie Roberts
hH3531,1/14/25,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,939.87,2,1164.3,0.1,Credit Card,Adult,Female,Chicago,Tiffany Medina
nb5533,11/23/24,USA,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,447.23,1,356.29,0.2,Debit Card,Senior,Female,Los Angeles,Shannon Clements
gV6924,10/12/24,USA,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.2,16,12.48,0,Online Payment,Adult,Male,Los Angeles,Christopher Bailey
DC1708,3/31/24,USA,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,179.87,3,392.28,0.2,Online Payment,Adult,Male,New York,Alexis Myers
af0207,9/20/24,USA,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,350.54,2,439.1,0.1,Cash,Adult,Female,New York,Ryan Lewis
By4909,1/23/25,USA,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1339.35,1,811.89,0.2,Online Payment,Adult,Female,Houston,Cathy Terry
az3801,8/7/24,USA,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.12,2,4.58,0.2,Credit Card,Senior,Male,New York,Kristen Watts
xD5197,8/8/24,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,47.23,4,115.2,0.2,Online Payment,Senior,Male,Houston,Scott Smith
Kz5060,11/26/24,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,236.3,2,353.24,0.15,Mobile Wallet,Senior,Female,Chicago,Jack Rodriguez
yl0918,1/23/25,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,218.35,2,271.26,0.15,Cash,Senior,Male,Phoenix,Andrew Yang
VW1481,8/12/24,USA,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2253.05,1,1856.58,0.1,Online Payment,Adult,Female,Chicago,Megan Murray
JQ2788,3/26/24,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1039.3,1,859.52,,Cash,Young,Male,Houston,Kenneth Smith
EN5577,9/2/24,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,27.19,2,42.98,0.05,Debit Card,Young,Male,Chicago,Tanner Mitchell
sP0339,2/10/25,USA,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2479.16,1,1942.87,0.2,Online Payment,Adult,Female,Los Angeles,Kathleen Kent
yw9913,12/20/24,USA,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.22,18,13.32,0.2,Debit Card,Senior,Male,Phoenix,Paul Dunn
MO8412,5/13/24,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,214.06,2,358.74,0.1,Debit Card,Young,Female,New York,Jason Browning
UQ8450,2/13/25,USA,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2351.15,1,1873.48,0.2,Online Payment,Senior,Male,Chicago,Lisa Arias
VF1346,5/22/24,USA,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,51.11,3,121.86,0.1,Cash,Adult,Female,Chicago,Brian Porter
EU9196,5/6/24,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,257.4,1,217.64,0.1,Mobile Wallet,Adult,Male,Chicago,Angel Sanders
WW1393,4/11/24,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,,1,,0.05,Debit Card,Young,Female,New York,Mary Robertson
VP7064,1/6/25,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1017.9,1,649.16,,Debit Card,Adult,Female,Chicago,William Higgins
AS9457,11/2/24,USA,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2096.23,1,1717.45,0.05,Debit Card,Adult,Female,Houston,Jennifer Jacobs
xb9672,8/31/24,USA,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.41,24,21.6,,Credit Card,Young,Male,New York,Kevin Wagner
bL7471,8/15/24,USA,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,399.75,2,484.48,0,Credit Card,Senior,Female,Phoenix,Kevin Peterson
UH9717,11/15/24,USA,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,178.01,1,129.98,0,Mobile Wallet,Young,Male,Chicago,Karen Pena
vF7036,1/28/25,USA,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,149.99,3,359.46,0.05,Cash,Senior,Male,Houston,Victor Cooper
hz3857,4/30/24,USA,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.65,6,21.78,,Credit Card,Young,Female,Los Angeles,Rachel Bailey
yR0391,7/18/24,USA,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,175.69,3,340.86,0,Cash,Young,Male,Los Angeles,Jessica Flores
nT4535,1/5/25,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1080.86,1,661.89,0.1,Credit Card,Senior,Male,New York,David Rollins
bb6651,5/22/24,USA,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.05,4,9.36,0.1,Debit Card,Senior,Female,Phoenix,Anna Huynh
qW9821,2/26/25,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1382.27,1,1127.43,0.05,Cash,Young,Female,Los Angeles,Alan Carpenter
yA2547,1/14/25,USA,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,73.31,2,92.14,0.2,Online Payment,Senior,Female,Houston,Kimberly Chavez
Tj4513,6/27/24,USA,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.2,9,23.85,0,Credit Card,Senior,Female,Los Angeles,Jennifer Gray
Ox5304,9/16/24,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,993.58,1,686.63,,Debit Card,Senior,Female,Phoenix,Anthony Harvey
ZE5189,7/4/24,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,37.07,2,47.22,0,Cash,Adult,Female,New York,Thomas Harris
Ad2266,2/8/25,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1025.14,2,1524,0,Online Payment,Senior,Male,Chicago,Christopher Foster
TU9620,6/21/24,USA,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,65.39,4,186.04,0.05,Debit Card,Senior,Female,Houston,Sean Martin
gy7024,4/1/24,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1527.78,1,994.82,0.05,Online Payment,Adult,Female,Houston,Gary Neal
Uy1953,9/2/24,USA,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,426.97,1,294.47,0.1,Mobile Wallet,Adult,Male,Chicago,Kari Walker
mJ0038,7/21/24,USA,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,373.72,2,588.84,0.2,Debit Card,Adult,Female,Phoenix,Peter Garcia
is4515,10/31/24,USA,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,54.45,3,120.93,0.15,Cash,Young,Male,Chicago,Jose Smith
VX4257,5/31/24,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,819.01,1,599.25,0.05,Debit Card,Senior,Male,New York,Natalie Lewis
PA0621,1/3/25,USA,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,,7,,0.2,Debit Card,Senior,Male,Phoenix,Kim Flynn
eS3849,4/1/24,USA,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,433.4,2,569.54,0.15,Credit Card,Adult,Male,New York,Randy Johnson
ZC6300,10/24/24,USA,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,2.68,1,1.86,0.2,Cash,Adult,Male,Chicago,Stephanie Park
iK8622,7/20/24,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,26.3,1,17.61,0.15,Debit Card,Senior,Male,Los Angeles,Sarah Obrien
Ba0683,8/26/24,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1041.7,2,1590.52,0,Credit Card,Senior,Female,New York,Christopher Rush
KR1389,8/30/24,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,915.99,1,772.85,0,Cash,Adult,Female,Houston,Erin Lewis
au8967,5/12/24,USA,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.36,,,0.2,Cash,Adult,Female,Chicago,Casey Stephenson
ng1313,2/19/25,USA,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.1,4,3.32,0.15,Mobile Wallet,Senior,Female,Houston,Shelly Shannon
Vg1675,5/7/24,USA,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,,1,,0.2,Online Payment,Senior,Female,Phoenix,Kayla Wong
ip8632,12/7/24,USA,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,343.51,2,503.66,0,Online Payment,Adult,Male,Houston,Elizabeth Jimenez
Av3902,7/22/24,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1089.02,2,1696.66,0.15,Mobile Wallet,Adult,Female,Chicago,Kathleen Reyes
Hp4538,2/20/25,USA,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,446.41,1,371.58,0.1,Online Payment,Senior,Female,Los Angeles,Charles Rodgers
uH4092,4/30/24,USA,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,339.3,1,281.91,0.2,Debit Card,Senior,Female,Houston,Shaun Hines
SI4301,3/26/24,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,34.63,3,85.41,0.1,Mobile Wallet,Senior,Male,Phoenix,Sarah Price
hX8496,12/15/24,USA,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,354.97,2,575.4,0.2,Online Payment,Adult,Female,Phoenix,Margaret George
Kk2953,1/8/25,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1083.09,1,778.45,0.1,Online Payment,Adult,Male,New York,Cheyenne Roberts
Xi2255,12/11/24,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1088.69,1,893.36,0.05,Online Payment,Young,Male,Chicago,Michael Fields
Ce4859,9/21/24,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,49.56,2,82.76,,Cash,Young,Female,Chicago,Michele Clark
sm7757,9/29/24,USA,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,167.42,3,366.12,0.15,Online Payment,Senior,Female,Los Angeles,Jared Wheeler
MT3088,1/23/25,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1096.63,2,1445.16,0.1,Credit Card,Young,Female,Chicago,Stephanie Velazquez
uE8537,1/27/25,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1371.07,1,957.89,0,Online Payment,Young,Female,Houston,Victoria Petersen
Dy7544,2/5/25,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,25.37,1,15.49,0.1,Cash,Senior,Female,Chicago,Sarah Jones
sG8737,3/10/25,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1041.4,2,1633.6,0.1,Mobile Wallet,Senior,Female,Phoenix,Christopher Berry
ir9817,2/27/25,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,902.69,1,595.1,0.2,Online Payment,Senior,Male,Chicago,Mr. Cameron Osborne
EH0623,4/5/24,USA,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1577.67,1,1035.3,0.1,Debit Card,Senior,Male,Los Angeles,Michelle Hoffman
HG8092,7/3/24,USA,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,77.87,2,121.16,,Credit Card,Senior,Female,Phoenix,Justin Yates
fH3776,6/30/24,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1340.04,1,958.3,0.1,Debit Card,Adult,Female,Houston,Tony Pace
FY4700,9/1/24,USA,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,66.03,1,42.98,0,Cash,Adult,Male,New York,Patricia Buckley
Aj7435,7/1/24,USA,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.02,21,15.12,0,Cash,Adult,Female,Los Angeles,Chad Wood
Xa2343,1/20/25,USA,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.36,5,11.4,0.05,Online Payment,Adult,Female,Chicago,Amy Williams
gl7537,9/12/24,USA,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,,2,,0,Cash,Senior,Female,Houston,Kyle Jones
jA0924,9/15/24,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,37.51,4,126.04,0.05,Cash,Young,Male,Houston,David Lowery
eu8317,8/23/24,USA,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,127.59,2,178.46,0.1,Debit Card,Young,Male,Phoenix,Antonio Bender
Wf4531,10/1/24,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,39.64,1,30.35,0.1,Online Payment,Young,Male,Los Angeles,Carol Marshall
sa9270,1/8/25,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,937.07,1,782.93,0.15,Online Payment,Young,Male,Phoenix,Jeffery Cole
