transaction_id,transaction_date,country,product_id,product_name,category,price_per_unit,quantity_purchased,cost_price,discount_applied,payment_method,customer_age_group,customer_gender,store_location,sales_representative
XB6873,11/27/24,Ecuador,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,416.14,2,518.68,0.1,Mobile Wallet,Senior,Male,Machala,Luis Lopez
xA7607,7/30/24,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,37.33,1,27.99,0.15,Mobile Wallet,Senior,Male,Quito,Luis Martinez
jq9898,12/11/24,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,,,,0.05,Online Payment,Young,Male,Santo Domingo,Ana Ramirez
rA7472,4/3/24,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1523.9,1,943.37,0.1,Online Payment,Young,Male,Quito,Luis Garcia
uM0836,4/7/24,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,168.58,2,258.74,0.1,Debit Card,Adult,Male,Quito,Ana Lopez
Bv8404,2/15/25,Ecuador,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,322.84,1,217.03,0.15,Mobile Wallet,Senior,Female,Guayaquil,Ana Martinez
hp1160,2/18/25,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,823,1,502.1,0,Credit Card,Adult,Male,Guayaquil,Maria Lopez
vr7191,3/14/25,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,27.56,1,22.16,0.2,Debit Card,Senior,Female,Cuenca,Jose Ramirez
eG8560,3/20/25,Ecuador,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,319.82,1,245.38,0,Cash,Senior,Male,Guayaquil,Luis Garcia
GD7910,1/12/25,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,179.44,1,125.99,0.2,Debit Card,Senior,Male,Santo Domingo,Luis Ramirez
EZ7637,11/29/24,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.18,24,21.12,0.15,Credit Card,Senior,Male,Machala,Maria Garcia
Ix1085,11/3/24,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.36,3,2.64,,Debit Card,Adult,Female,Santo Domingo,Luis Martinez
ip4363,6/6/24,Ecuador,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.67,10,37.3,0.2,Credit Card,Young,Male,Guayaquil,Luis Perez
Qj6454,1/14/25,Ecuador,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.25,8,19.2,0,Cash,Senior,Female,Cuenca,Luis Lopez
Ud0694,8/18/24,Ecuador,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1953.85,1,1601.33,0.2,Credit Card,Young,Male,Santo Domingo,Luis Ramirez
aJ0595,4/15/24,Ecuador,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,238.39,2,314.32,0.1,Debit Card,Senior,Male,Quito,Ana Perez
BV5619,11/3/24,Ecuador,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,213.95,1,155.59,0.05,Online Payment,Senior,Male,Guayaquil,Ana Martinez
MX1686,9/18/24,Ecuador,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,301.06,1,233.49,0.15,Credit Card,Young,Male,Cuenca,Maria Perez
Qo0728,11/7/24,Ecuador,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.92,2,5.84,0.15,Online Payment,Adult,Female,Cuenca,Carmen Martinez
aG3822,1/10/25,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,163.05,1,116.61,0.15,Mobile Wallet,Adult,Male,Guayaquil,Maria Perez
hm4881,10/18/24,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,919.81,1,608.87,0.2,Cash,Senior,Female,Guayaquil,Luis Ramirez
zy0833,1/17/25,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,,3,,0.2,Debit Card,Senior,Male,Cuenca,Carmen Perez
Sl7718,5/25/24,Ecuador,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2172.55,1,1769.03,0,Cash,Young,Female,Guayaquil,Maria Garcia
wc1456,9/25/24,Ecuador,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.47,10,22.9,0.1,Credit Card,Senior,Female,Santo Domingo,Carmen Garcia
VM8972,5/12/24,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,170.99,3,374.04,0.2,Debit Card,Senior,Male,Cuenca,Ana Martinez
TP9822,4/29/24,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,31.35,4,95.08,0.1,Credit Card,Young,Male,Cuenca,Luis Perez
tC0498,7/4/24,Ecuador,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,65.03,4,206.88,0,Online Payment,Senior,Female,Machala,Carmen Martinez
wV9923,8/19/24,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1270.73,1,1009.29,0.2,Online Payment,Senior,Male,Guayaquil,Ana Lopez
cK5172,10/8/24,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1,11,8.36,0.15,Mobile Wallet,Senior,Male,Quito,Carmen Lopez
Ke1274,11/9/24,Ecuador,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1340.28,,,0.15,Online Payment,Senior,Female,Guayaquil,Ana Lopez
uC7008,8/10/24,Ecuador,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,58.94,4,199.44,0,Cash,Young,Female,Quito,Ana Garcia
yA6127,5/15/24,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,48.21,4,147.56,0.2,Debit Card,Adult,Male,Quito,Jose Perez
zh4229,11/21/24,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,32.01,4,89.92,0.2,Online Payment,Adult,Female,Machala,Carmen Perez
WY9761,1/30/25,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1099.87,1,895.19,0.05,Online Payment,Senior,Male,Quito,Luis Garcia
em9822,6/24/24,Ecuador,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,67.56,1,53.11,0.05,Cash,Adult,Male,Machala,Luis Lopez
XQ2490,4/28/24,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,49.52,2,60.48,0.05,Cash,Young,Female,Quito,Luis Martinez
rz8222,7/18/24,Ecuador,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,357.97,1,258.03,0.05,Cash,Young,Male,Cuenca,Ana Perez
ms6922,1/11/25,Ecuador,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2463.68,,,0.2,Online Payment,Senior,Male,Santo Domingo,Maria Garcia
tJ9788,8/9/24,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1121.23,1,806.65,0.15,Cash,Young,Male,Cuenca,Carmen Ramirez
eV2374,1/23/25,Ecuador,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,63.56,1,48.52,0.2,Online Payment,Young,Female,Guayaquil,Luis Ramirez
Aj9266,12/19/24,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1147.67,1,769.45,0.2,Debit Card,Senior,Female,Santo Domingo,Luis Perez
NB4224,7/16/24,Ecuador,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,374.04,2,503.72,0.05,Online Payment,Adult,Female,Quito,Carmen Martinez
Uq2952,7/3/24,Ecuador,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,63.51,4,193.44,0.05,Mobile Wallet,Young,Male,Cuenca,Ana Garcia
CS8198,4/8/24,Ecuador,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,234.68,1,173.53,0.05,Credit Card,Adult,Female,Santo Domingo,Ana Garcia
MX4886,6/4/24,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1217.65,1,879.26,0,Cash,Adult,Male,Machala,Carmen Garcia
No0182,1/29/25,Ecuador,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.3,4,9.64,0.1,Credit Card,Young,Male,Machala,Maria Lopez
tz0069,10/1/24,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1022.37,2,1591.54,0.15,Mobile Wallet,Adult,Male,Quito,Carmen Garcia
gh9462,7/17/24,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,986.39,1,663.29,0.05,Debit Card,Senior,Male,Machala,Carmen Perez
PL2687,1/9/25,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1107.87,1,690.41,,Mobile Wallet,Young,Male,Cuenca,Jose Perez
ro3493,12/29/24,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,972.18,1,756.48,0.2,Mobile Wallet,Senior,Female,Machala,Luis Lopez
Fb2665,5/27/24,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1397.74,1,953.64,0.05,Online Payment,Senior,Female,Guayaquil,Carmen Lopez
ih9856,9/27/24,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.17,3,2.94,0,Online Payment,Adult,Male,Santo Domingo,Luis Martinez
cv1767,12/17/24,Ecuador,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,63.57,3,138.09,0.05,Debit Card,Young,Male,Guayaquil,Luis Martinez
Ue5895,7/26/24,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.17,20,17.6,0.1,Debit Card,Young,Female,Cuenca,Jose Martinez
cv9813,3/5/25,Ecuador,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2183.91,1,1464.59,0.15,Debit Card,Senior,Female,Guayaquil,Jose Ramirez
hK2610,10/3/24,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,123.64,1,92.29,0,Credit Card,Adult,Male,Santo Domingo,Luis Lopez
Nm8706,3/3/25,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,135.93,1,95.68,0.05,Online Payment,Adult,Female,Guayaquil,Jose Ramirez
MB6606,6/30/24,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.12,3,2.43,0.2,Debit Card,Adult,Female,Cuenca,Jose Perez
GT9654,9/24/24,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.43,2,2.34,0.1,Mobile Wallet,Young,Female,Machala,Jose Garcia
OM5284,3/27/24,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,36.58,1,27.13,0.15,Credit Card,Young,Male,Machala,Carmen Lopez
ul6733,3/22/24,Ecuador,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,357.54,2,568.64,,Mobile Wallet,Senior,Male,Guayaquil,Carmen Lopez
hc1714,5/28/24,Ecuador,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,372.69,,,,Mobile Wallet,Adult,Female,Quito,Luis Perez
hb8649,5/31/24,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,145.93,2,233.66,0,Mobile Wallet,Senior,Female,Cuenca,Luis Lopez
ed0128,5/19/24,Ecuador,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,374.24,1,274.05,0.15,Mobile Wallet,Young,Female,Guayaquil,Maria Garcia
cy4960,12/10/24,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1020.7,1,662.76,0.1,Mobile Wallet,Senior,Male,Machala,Maria Garcia
hy4442,4/20/24,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,917.48,1,752.93,,Credit Card,Young,Male,Quito,Ana Perez
bT2595,12/3/24,Ecuador,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,162.09,1,130.29,0.2,Mobile Wallet,Adult,Male,Santo Domingo,Ana Martinez
zn4581,6/20/24,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1053.66,1,851.06,0.05,Credit Card,Young,Female,Quito,Ana Lopez
Nh9756,11/4/24,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,32.06,4,88.8,0.05,Online Payment,Young,Female,Quito,Maria Perez
wG5721,6/17/24,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1462.88,1,915.92,0.15,Mobile Wallet,Adult,Male,Machala,Luis Lopez
fg5788,5/6/24,Ecuador,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,64.96,2,103.62,0,Mobile Wallet,Senior,Female,Santo Domingo,Luis Garcia
RJ3503,4/23/24,Ecuador,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,384.29,1,287.17,0.2,Online Payment,Adult,Female,Guayaquil,Luis Martinez
sb3037,7/24/24,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1368.39,1,1163,0.15,Online Payment,Senior,Male,Guayaquil,Ana Garcia
mR0360,8/30/24,Ecuador,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,68.81,3,157.65,0.1,Debit Card,Adult,Female,Machala,Jose Martinez
FN2684,10/1/24,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1408.57,1,849.88,0,Online Payment,Adult,Female,Machala,Maria Garcia
sF2674,5/26/24,Ecuador,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,188.64,2,240.76,0.15,Online Payment,Young,Male,Guayaquil,Carmen Lopez
Kb3338,4/30/24,Ecuador,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,254.75,2,369.94,0.1,Mobile Wallet,Senior,Male,Guayaquil,Ana Garcia
Og6298,9/15/24,Ecuador,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1868.3,1,1471.88,0.1,Credit Card,Adult,Male,Guayaquil,Ana Garcia
ig8415,11/16/24,Ecuador,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.28,7,16.17,0.05,Credit Card,Young,Female,Quito,Jose Lopez
Au4740,9/20/24,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1285.95,1,927.65,0,Online Payment,Adult,Male,Machala,Luis Martinez
xY9108,9/30/24,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,25.76,3,64.59,0.05,Online Payment,Senior,Female,Guayaquil,Luis Garcia
kg4654,12/27/24,Ecuador,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,52,3,95.94,0.15,Credit Card,Young,Male,Cuenca,Luis Garcia
fT0101,2/15/25,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.06,24,20.88,0.05,Debit Card,Senior,Female,Santo Domingo,Carmen Ramirez
wk6572,7/18/24,Ecuador,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,411.87,2,559.34,0.05,Mobile Wallet,Senior,Female,Santo Domingo,Luis Ramirez
Pi3849,7/13/24,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1115.95,1,761.2,,Debit Card,Senior,Female,Santo Domingo,Luis Lopez
Sq1047,4/9/24,Ecuador,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,206.32,1,140.57,0.15,Cash,Senior,Female,Santo Domingo,Carmen Martinez
Ba8562,8/17/24,Ecuador,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,75.13,4,188.88,0,Online Payment,Adult,Female,Cuenca,Maria Perez
CA3243,4/1/24,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,162.27,1,120.42,0.15,Online Payment,Senior,Male,Santo Domingo,Carmen Lopez
kq6824,1/16/25,Ecuador,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.18,3,7.41,0.05,Credit Card,Adult,Female,Cuenca,Luis Martinez
BH9342,11/3/24,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.01,21,14.28,0.05,Debit Card,Young,Female,Machala,Ana Perez
Im4744,7/15/24,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,44.46,4,122.44,0.2,Debit Card,Adult,Male,Quito,Jose Martinez
mW8814,10/5/24,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,985.52,2,1607.18,0.1,Credit Card,Senior,Male,Guayaquil,Ana Lopez
tz0807,10/1/24,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,975.73,1,693.97,0.15,Mobile Wallet,Adult,Female,Quito,Maria Lopez
Yu3376,3/16/25,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.33,19,15.96,0.2,Online Payment,Young,Female,Quito,Maria Garcia
Yz7222,5/15/24,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.17,14,11.2,0.2,Mobile Wallet,Young,Female,Cuenca,Carmen Ramirez
cf0616,5/23/24,Ecuador,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,270.92,2,395.4,0,Mobile Wallet,Young,Male,Quito,Jose Garcia
eO8000,3/8/25,Ecuador,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,71.27,1,53.19,0,Cash,Young,Male,Quito,Maria Lopez
xl2488,11/17/24,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1189.64,1,889.46,0.2,Online Payment,Senior,Male,Guayaquil,Ana Ramirez
mG1984,5/20/24,Ecuador,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,213.13,2,319.06,0.1,Mobile Wallet,Young,Male,Santo Domingo,Maria Martinez
Au8916,4/28/24,Ecuador,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,69.87,4,191.52,0.05,Cash,Senior,Male,Machala,Ana Lopez
Tf2564,5/23/24,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1049.19,1,792.6,0,Mobile Wallet,Young,Male,Santo Domingo,Jose Ramirez
ep3786,3/25/24,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1514.51,1,1018.36,0.2,Mobile Wallet,Senior,Female,Quito,Luis Perez
Tl3463,8/30/24,Ecuador,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,53.61,3,124.5,0.15,Mobile Wallet,Senior,Male,Cuenca,Jose Ramirez
Uw4620,11/14/24,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,900.22,2,1122.52,0.15,Cash,Adult,Male,Machala,Carmen Ramirez
eb9498,5/14/24,Ecuador,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.9,2,6.44,0.15,Debit Card,Senior,Male,Quito,Maria Ramirez
MF3608,7/5/24,Ecuador,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,69.58,4,190.84,0.2,Credit Card,Young,Female,Quito,Maria Martinez
zv1061,9/11/24,Ecuador,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.75,10,28.1,0.1,Online Payment,Senior,Male,Guayaquil,Jose Garcia
bG5409,8/8/24,Ecuador,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,57.47,2,91.12,,Debit Card,Senior,Female,Guayaquil,Ana Garcia
Wa5971,11/29/24,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.12,21,14.49,0.15,Mobile Wallet,Young,Male,Machala,Maria Perez
dI3932,2/9/25,Ecuador,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2397.69,1,1986.68,0.1,Mobile Wallet,Adult,Female,Santo Domingo,Luis Lopez
Sh0895,10/15/24,Ecuador,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,,1,,0.1,Online Payment,Senior,Female,Machala,Maria Perez
jS2909,10/2/24,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,142.35,1,98.61,0.15,Cash,Young,Male,Guayaquil,Ana Martinez
SJ1407,11/3/24,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.21,10,8.2,0.05,Cash,Young,Female,Cuenca,Carmen Lopez
gc6111,7/4/24,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1033.89,1,622.62,0.2,Credit Card,Young,Male,Guayaquil,Jose Perez
Mt8043,10/9/24,Ecuador,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,76,1,51.75,0.1,Credit Card,Young,Male,Quito,Carmen Garcia
Bo7779,2/17/25,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.49,20,18.8,0.1,Mobile Wallet,Adult,Female,Machala,Ana Ramirez
tu5246,10/5/24,Ecuador,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.17,,,0.1,Cash,Adult,Female,Quito,Carmen Perez
Ie1993,8/8/24,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,142.58,2,229.06,0.15,Credit Card,Young,Female,Machala,Maria Perez
Mv7531,11/8/24,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,920.94,2,1140.58,0.2,Online Payment,Adult,Female,Guayaquil,Jose Perez
hB4105,9/16/24,Ecuador,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,141.61,1,85.49,0.1,Online Payment,Senior,Male,Guayaquil,Luis Ramirez
ok5263,5/1/24,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,130.97,1,87.39,0,Debit Card,Adult,Female,Cuenca,Ana Perez
Sp4705,7/31/24,Ecuador,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.61,7,17.5,0.2,Debit Card,Young,Male,Machala,Luis Ramirez
Au1884,6/12/24,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,998.4,1,750.3,0.15,Online Payment,Senior,Male,Machala,Luis Garcia
ap7043,3/25/24,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,25.42,3,64.2,,Debit Card,Senior,Male,Santo Domingo,Maria Martinez
cx8386,7/23/24,Ecuador,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,57.79,4,161.76,0.05,Cash,Adult,Female,Guayaquil,Ana Perez
hC9598,1/10/25,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,154.93,2,191.1,0.2,Credit Card,Senior,Female,Machala,Jose Ramirez
oR8859,4/9/24,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,49.37,4,125.76,0,Online Payment,Adult,Female,Guayaquil,Carmen Martinez
pP0859,6/27/24,Ecuador,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,59.56,4,160.08,0,Credit Card,Adult,Female,Guayaquil,Luis Perez
jU2162,11/27/24,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.2,22,19.8,0.2,Credit Card,Young,Female,Quito,Carmen Ramirez
ER1924,10/3/24,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,25.22,4,67.88,0.15,Cash,Young,Male,Cuenca,Luis Ramirez
nM4565,8/19/24,Ecuador,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,423.76,,,,Cash,Senior,Female,Quito,Ana Martinez
wt6347,9/23/24,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,,5,,0.15,Online Payment,Senior,Female,Quito,Carmen Lopez
ER0479,9/17/24,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1191.21,1,725.56,0.05,Mobile Wallet,Adult,Male,Santo Domingo,Carmen Ramirez
NH0386,7/9/24,Ecuador,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.65,2,7.58,0.05,Online Payment,Young,Male,Machala,Luis Perez
dK9645,4/29/24,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.12,18,14.76,0.05,Debit Card,Young,Female,Cuenca,Ana Garcia
lO1004,7/30/24,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,,2,,0.1,Cash,Senior,Male,Machala,Luis Garcia
YI6538,4/17/24,Ecuador,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,407.73,1,292.28,0.15,Debit Card,Adult,Male,Guayaquil,Luis Ramirez
HX3206,4/5/24,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,151.97,2,257.64,0.05,Debit Card,Adult,Male,Quito,Carmen Martinez
Gq3547,10/27/24,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.31,,,0.15,Mobile Wallet,Young,Male,Guayaquil,Carmen Lopez
